The Golden Key,6.6,"Animation, Family, Fantasy"
Lauras Stern,6.2,"Animation, Family"
Comet in Moominland,7.6,"Animation, Adventure, Family"
The Other Shape,7.0,Animation
Piratas en el Callao,3.8,"Animation, Adventure, Family"
Boonie Bears: The Big Shrink,5.5,Animation
No.7 Cherry Lane,6.0,"Animation, Drama, Romance"
The Littlest Angel,4.6,Animation
Ryoma! The Prince of Tennis,5.8,"Animation, Action, Musical"
Marco Polo: Return to Xanadu,5.7,"Animation, Adventure, Biography"
Kalle Stropp och Grodan Boll på svindlande äventyr,6.4,"Family, Adventure, Animation"
La prophétie des grenouilles,6.6,"Animation, Family"
Code Geass: Lelouch of the Rebellion II - Transgression,6.9,"Animation, Action, Sci-Fi"
Jumbo,3.1,Animation
Wings: Sky Force Heroes,2.9,"Animation, Adventure, Comedy"
The Garden of Sinners: A Study in Murder - Part 1,7.1,"Animation, Action, Crime"
Ogoniok-ognivo,5.4,"Animation, Family, Fantasy"
Eureka Seven: Hi-Evolution 1,6.2,"Animation, Action, Sci-Fi"
Super Bear,4.0,"Animation, Family"
Peter-No-Tail,7.0,"Animation, Comedy, Drama"
Go Fish,4.6,"Animation, Adventure"
Doraemon: Nobita and the Haunts of Evil,6.8,"Animation, Adventure, Comedy"
Alois Nebel,6.6,"Animation, Drama"
The Sky Princess,4.1,Animation
Tri kota i more priklyucheniy,6.2,Animation
Kureyon Shinchan: Arashi wo yobu! Yuuhi no kasukabe bôizu,6.8,"Animation, Adventure, Comedy"
L'ange,7.2,"Animation, Fantasy"
"Jacob, Mimmi and the Talking Dogs",6.8,"Animation, Adventure, Family"
Nadia: The Secret of Blue Water - The Motion Picture,4.1,"Animation, Action, Sci-Fi"
Mécanix,6.3,"Animation, Fantasy, Horror"
Winx Club: The Mystery of the Abyss,5.6,"Animation, Action, Adventure"
Original Dirty Pair: Project Eden,6.9,"Animation, Action, Adventure"
Tenchi the Movie - Tenchi Muyo in Love,7.1,"Animation, Adventure, Comedy"
Willy McBean and His Magic Machine,5.9,"Animation, Adventure, Family"
009 Re: Cyborg,5.8,"Animation, Action, Sci-Fi"
K: Missing Kings,6.8,"Animation, Action, Fantasy"
The Secret Weapon,6.0,Animation
Agent Crush,6.5,"Animation, Action, Adventure"
Kikoriki: Legend of the Golden Dragon,5.5,"Animation, Adventure, Comedy"
Kid Krrish,7.9,Animation
Magic Boy,6.7,"Animation, Family, Adventure"
The Tune,7.0,"Animation, Comedy, Fantasy"
Lost and Found,6.4,"Animation, Drama"
"Ranma ½: The Movie 2, Nihao My Concubine",7.3,"Animation, Action, Adventure"
Daliás idök,7.2,"Animation, History, War"
Persona 3 the Movie: #4 Winter of Rebirth,7.2,"Animation, Action, Adventure"
Eiga Kureyon Shinchan: Bakauma! B-kyu gurume sabaibaru!!,6.6,"Animation, Adventure, Comedy"
Kimetsu Orchestra Concert,8.5,"Animation, Music"
Nyócker!,6.0,"Animation, Comedy"
Treasure Island,5.7,"Animation, Adventure, Comedy"
I huvet på en gammal gubbe,6.0,"Animation, Comedy, Drama"
Agent F.O.X.,3.1,"Animation, Adventure, Comedy"
Eureka Seven Hi-Evolution: Anemone,7.6,"Animation, Action, Sci-Fi"
Hot Dogs: Wau - wir sind reich!,5.1,"Animation, Adventure, Comedy"
Little Hero,6.5,Animation
L.O.R.D: Legend of Ravaging Dynasties,5.0,"Animation, Adventure, Fantasy"
Nephilim,7.5,"Animation, Action, Fantasy"
Alpha and Omega 4: The Legend of the Saw Toothed Cave,5.2,"Animation, Action, Adventure"
Alipato: The Very Brief Life of an Ember,5.8,"Animation, Comedy, Crime"
Une fée... pas comme les autres,6.9,"Animation, Family, Fantasy"
King Shakir: Let the Game Begin,5.3,"Animation, Adventure, Comedy"
Seven Seas Pirates,6.2,"Animation, Adventure, Family"
Καραγκιόζης the Movie,6.0,"Animation, Comedy, Family"
Saint Seiya: Warriors of the Final Holy Battle,6.5,"Animation, Action, Fantasy"
Nova Seed,6.6,"Animation, Adventure, Fantasy"
"Hetalia: Axis Powers - Paint It, White!",6.4,"Animation, Adventure, Comedy"
Kuroko No Basket Movie 2: Winter Cup Soushuuhen - Namida No Saki E,7.8,"Animation, Comedy, Drama"
The Life of Budori Gusuko,5.4,"Animation, Adventure, Family"
Pets 2,4.8,"Animation, Comedy, Family"
Turning Table,7.1,"Animation, Biography, Comedy"
Ajin Part 2: Shoutotsu,7.8,"Animation, Adventure, Horror"
Troll: The Tale of a Tail,5.1,"Animation, Adventure, Family"
Wrath of the Ninja: The Yotoden Movie,5.5,"Animation, Action, Adventure"
Hug Me - The Movie,5.0,Animation
Elephant Kingdom,6.3,"Animation, Adventure, Family"
Fixies vs Krabots,5.7,Animation
Journey to Yourland,7.3,"Animation, Adventure, Family"
L'arte della felicità,7.3,"Animation, Drama"
Pinocchio in Outer Space,5.8,"Animation, Adventure, Family"
Wild Kratts: Creatures of the Deep Sea,6.8,"Animation, Family"
TeraStorm,8.7,"Animation, Action, Sci-Fi"
Tux and Fanny,7.8,"Animation, Comedy, Drama"
Mamma Mu och Kråkan,5.6,"Animation, Family"
Heaven and Earth Magic,5.1,Animation
Unbounded - Animated Series,7.8,"Animation, Fantasy"
Dot Goes to Hollywood,5.3,"Animation, Adventure, Comedy"
Hamlet A.D.D.,6.1,"Animation, Comedy, Fantasy"
Pippi's Adventures on the South Seas,4.3,"Animation, Family"
Goat Story 2: with Cheese,3.9,"Animation, Comedy, Family"
"Uta no Prince Sama Maji Love Kingdom, The Movie",6.3,"Animation, Musical, Romance"
Buddha 2: The Endless Journey,6.2,"Animation, Adventure, Biography"
Saint Seiya: The Heated Battle of the Gods,6.7,"Animation, Action, Fantasy"
"Solan, Ludvig og Gurin med reverompa",5.9,"Animation, Family, Adventure"
The Adventures of Açela,2.7,"Animation, Adventure, Comedy"
Barkers: Mind the Cats!,5.3,"Animation, Adventure, Family"
Tri bogatyrya i Naslednitsa prestola,5.6,"Animation, Adventure, Family"
Fishtales,3.1,Animation
The Garden of Sinners: The Hollow Shrine,7.1,"Animation, Action, Crime"
Mak Dau goo si,7.3,"Animation, Comedy, Drama"
Shimajiro and the Rainbow Oasis,3.7,"Animation, Action, Adventure"
The Garden of Sinners: Future Gospel,7.1,"Animation, Drama, Fantasy"
Robin and the Dreamweavers,4.5,"Animation, Action, Adventure"
To Crack Bloggers,1.0,"Animation, Comedy, Family"
Mutlu Oyuncak Dükkani,5.9,Animation
The Frog Kingdom 2: Sub-Zero Mission,5.8,Animation
Go! Go! Cory Carson: Chrissy Takes the Wheel,6.3,"Animation, Family"
Momo alla conquista del tempo,6.9,"Animation, Family, Fantasy"
Pettersson und Findus 2 - Das schönste Weihnachten überhaupt,5.5,"Animation, Comedy, Family"
Tiger & Bunny the Movie: The Beginning,6.6,"Animation, Action, Sci-Fi"
Gekijouban Toaru majutsu no indekkusu: Endyumion no kiseki,6.3,"Animation, Comedy, Fantasy"
Anchors Up,4.7,"Animation, Family"
The Wacky World of Mother Goose,4.9,"Animation, Adventure, Family"
Kleines Arschloch,5.8,"Animation, Comedy"
Y Mabinogi,5.7,"Animation, Adventure, Fantasy"
Tri bogatyrya: Khod konem,5.2,"Animation, Adventure, Comedy"
Martians vs. Mexicans,4.0,"Animation, Adventure, Comedy"
Istanbul Muhafizlari: 100 Yilin Muhafizlari,5.6,"Animation, Adventure"
Voltage Fighter Gowcaizer,4.7,"Animation, Action, Sci-Fi"
The Marvel Experience,6.2,"Animation, Action, Adventure"
Knights of Sidonia: The Movie,6.7,"Animation, Action, Adventure"
Farewell to Space Battleship Yamato: Warriors of Love,7.2,"Animation, Action, Adventure"
Black & White in Colors,6.3,"Animation, Drama, Fantasy"
Pettson & Findus - Tomtemaskinen,6.3,"Animation, Comedy, Family"
Rocks in My Pockets,7.4,"Animation, Comedy, Drama"
Lego Hero Factory: Savage Planet,5.6,"Animation, Action, Adventure"
White Fang,6.0,"Adventure, Animation, Family"
U,6.5,"Animation, Family, Musical"
The Wild Swans,7.3,"Animation, Fantasy, Musical"
VeggieTales: Celery Night Fever,7.3,"Animation, Comedy, Family"
Spirit of the Forest,4.2,"Animation, Adventure, Comedy"
Rolf Kauka's Once Upon a Time,6.2,"Animation, Family, Fantasy"
Genghis Khan,7.6,Animation
Psycho-Pass: Sinners of the System Case.2 First Guardian,7.1,"Animation, Action, Crime"
Astro Boy,7.3,"Animation, Family, Sci-Fi"
The Dark Stranger,4.5,"Animation, Drama, Horror"
Fukrey Boyzzz: Space Mein Fukrapanti,8.0,"Animation, Comedy, Family"
Mighty Mouse in the Great Space Chase,5.6,"Animation, Action, Adventure"
Bolek i Lolek na Dzikim Zachodzie,6.3,"Animation, Adventure, Western"
The Galaxy Express 999: The Eternal Fantasy,6.2,"Animation, Sci-Fi"
Gekijouban Dakaretai Otoko 1-i ni Odosarete Imasu. Spain Hen,7.8,Animation
Snezhnaya koroleva: Razmorozka,5.7,"Animation, Adventure, Fantasy"
GadgetGang in Outer Space,4.2,"Animation, Adventure, Comedy"
The Red Scroll,8.0,"Animation, Adventure, Family"
Groundhog Dave,6.3,Animation
Im Land der Dinosaurier,1.5,Animation
Chhota Bheem and the Broken Amulet,8.4,Animation
The Twelve Months,7.5,"Animation, Family, Fantasy"
My Father Mujib,5.9,"Animation, Biography"
Windaria,7.1,"Animation, Drama, Fantasy"
Master Ji Gong,6.4,"Animation, Adventure, Fantasy"
Kiara the Brave,1.3,"Animation, Family, Fantasy"
Captain of Cosmos,3.6,"Animation, Action, Sci-Fi"
2 kleine kleutertjes: Een dag om nooit te vergeten,7.5,Animation
The League of 5,6.3,"Animation, Action, Comedy"
The Oddsockeaters,5.6,"Animation, Adventure, Comedy"
Pretty Soldier Sailor Moon: The Movie,6.4,"Animation, Action, Adventure"
Chink: Khostatiy detektiv,4.6,"Animation, Adventure, Family"
Date a Live Movie: Mayuri Judgement,6.3,"Animation, Action, Comedy"
Bonta 3D,4.4,"Animation, Adventure, Comedy"
Calamity of a Zombie Girl,5.4,"Animation, Fantasy, Horror"
Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,5.9,Animation
Storm Rider Clash of the Evils,5.6,"Animation, Action, Adventure"
Regue Chicken,1.6,"Animation, Family, Music"
Space Dogs: Tropical Adventure,7.1,"Animation, Action, Adventure"
Magic Wonderland,6.8,Animation
Santa's Apprentice,6.3,"Animation, Comedy, Family"
CJ7: Super Q Team,3.0,Animation
A Midsummer Night's Dream,7.2,"Animation, Comedy, Fantasy"
Infini-T Force the Movie: Farewell Gatchaman My Friend,6.2,"Animation, Action"
Servamp: Alice in the Garden,7.4,"Animation, Fantasy"
LEGO DC Super Hero Girls: Super-villain High,5.0,"Animation, Action, Adventure"
Lucky Luke: The Daltons on the Run,6.1,"Animation, Adventure, Comedy"
Robinson Crusoe,7.2,"Animation, Adventure, Comedy"
Hello Carbot the Movie: The Cretaceous Period,6.7,"Animation, Adventure, Sci-Fi"
Clannad,7.4,"Animation, Comedy, Drama"
Doraemon: Nobita's Dinosaur,7.2,"Animation, Adventure, Family"
Rafadan Tayfa Dehliz Macerasi,6.3,"Animation, Adventure"
Mia and the Migoo,6.6,"Animation, Family"
Dennis & Gnasher: Unleashed! On the Big Screen,6.6,Animation
Shaye & Kiki,7.1,"Animation, Comedy, Drama"
Der Mondbär,6.2,"Animation, Family"
Boonie Bears: A Mystical Winter,5.1,"Animation, Comedy"
Eneida,8.2,Animation
Chhota Bheem Ki Baazi,7.3,Animation
Purim: The Lot,6.8,"Animation, Drama, Family"
Savior of the Earth,3.3,"Animation, Action, Adventure"
Dog Town,3.0,Animation
"20,000 Leagues Under the Sea",6.1,"Animation, Family"
Houdini,7.1,"Animation, Adventure"
El ratón Pérez 2,3.7,"Animation, Adventure, Comedy"
Genji monogatari,6.0,"Animation, Drama"
The World of Topo Gigio,5.5,"Animation, Family, Fantasy"
Cheon-nyeon-yeo-woo-yeo-woo-bi,6.8,"Animation, Fantasy"
Love Live! The School Idol Movie,6.9,"Animation, Comedy, Drama"
City Hunter: Bay City Wars,6.9,"Animation, Action, Comedy"
Hello World!,6.9,Animation
Alexander the Great,5.3,Animation
Jester Till,4.9,"Animation, Adventure, Family"
The Enchanted Mountain,6.9,"Animation, Fantasy, Romance"
Mumfie's Quest: The Movie,8.1,"Animation, Family"
Approved for Adoption,7.3,"Animation, Biography, Drama"
High Speed! Free! Starting Summer,7.1,"Animation, Drama, Sport"
Chhota Bheem in the Incan Adventure,7.7,"Animation, Adventure, Fantasy"
The Olsen Gang Gets Polished,4.6,"Animation, Comedy, Crime"
Heaven's Lost Property the Movie: The Angeloid of Clockwork,7.0,"Animation, Action, Comedy"
Meta Runner Season 1 (Full Movie Cut),8.6,"Animation, Action, Adventure"
Whitepaddy,5.7,"Animation, Drama, Fantasy"
Legend of the Galactic Heroes: Overture to a New War,7.9,"Animation, Action, Drama"
Happy Birthday,7.6,Animation
Pelle Svanslös,5.5,"Animation, Family, Musical"
Nina,6.6,"Drama, Animation, Thriller"
Miffy the Movie,5.9,"Animation, Musical"
Consuming Spirits,7.5,"Animation, Comedy, Drama"
Martyrs,6.2,"Animation, Adventure, History"
Tales of Vesperia: The First Strike,6.4,"Animation, Adventure, Fantasy"
The Cat in the Hat Knows a Lot About Space!,6.0,Animation
Monster Strike the Movie,4.7,Animation
Terra e...,6.5,"Animation, Action, Drama"
The Amazing Adventures of the Living Corpse,3.5,"Animation, Action, Fantasy"
Kimagure Orange Road: I Want to Return to That Day,7.6,"Animation, Comedy, Drama"
Princess Lillifee and the Little Unicorn,4.4,"Animation, Family"
Noah,4.4,Animation
Xuxinha e Guto Contra os Monstros do Espaço,2.5,"Animation, Family, Musical"
Amazing Trains,8.6,Animation
Fake,6.4,"Animation, Comedy, Crime"
The Boy Who Wanted to Be a Bear,6.9,"Animation, Family"
Champion Joe,7.3,"Animation, Action, Drama"
The Halloween Family,2.9,Animation
Dominator,4.1,"Animation, Comedy, Sci-Fi"
Mugge & hans mærkelige hjerne,5.0,"Animation, Comedy, Family"
Honey Bunny in Ghost Palace,7.9,"Animation, Comedy, Horror"
Uchû senkan Yamato: Kanketsuhen,7.0,"Animation, Action, Drama"
Space Detective,7.6,"Animation, Adventure, Sci-Fi"
Dot and the Whale,6.9,"Animation, Adventure, Family"
The New Adventures of Max,6.6,Animation
Max & Co,5.9,"Animation, Adventure, Drama"
The Nose or Conspiracy of Mavericks,7.0,Animation
Strawberry Shortcake: The Glimmerberry Ball Movie,6.7,"Animation, Family"
GR30k,2.7,"Animation, Action, Adventure"
They Were Eleven,7.0,"Animation, Action, Adventure"
Molly Monster the Movie,5.9,"Animation, Adventure, Fantasy"
Jungle Master,3.9,"Animation, Adventure, Comedy"
The Legend of Sasquatch,4.1,"Animation, Family"
El apóstol,7.4,"Animation, Comedy, Drama"
Virus tropical,6.8,"Animation, Biography, Drama"
The Little Polar Bear 2: The Mysterious Island,5.6,"Animation, Adventure, Drama"
Kung-Fu Magoo,5.1,"Animation, Action, Comedy"
"Loranga, Masarin & Dartanjang",6.7,"Animation, Family"
Secret of the Seal,7.0,"Animation, Adventure, Drama"
The Adventures of Pinocchio,5.1,"Animation, Family"
The Door Into Summer,5.5,"Animation, Drama, Romance"
Yaya e Lennie: The Walking Liberty,6.4,Animation
Hatched,4.6,Animation
Little Johnny: The Movie,5.3,"Animation, Comedy"
The Laws of the Universe Part 0,5.6,"Animation, Action, Sci-Fi"
Shrek 2 Retold,8.5,Animation
Luke and Lucy: The Texas Rangers,5.6,"Animation, Adventure, Comedy"
Raggie,6.1,Animation
The Adventures of Peanut and Pig,5.2,Animation
Tri bogatyrya i printsessa Egipta,4.4,"Animation, Adventure, Family"
The Adventures of Oliver Twist,6.6,"Animation, Adventure, Family"
Kenya Boy,6.4,"Animation, Action, Adventure"
Freddy vs. Jason vs. Ash Comic Film,6.9,"Animation, Horror"
Erotomaniac,6.9,"Animation, Horror"
Urusei Yatsura 4: Lum the Forever,6.5,"Animation, Comedy, Fantasy"
Alibaba,5.1,"Adventure, Animation"
Lupin III: Burning Memory - Tokyo Crisis,7.1,"Animation, Action, Comedy"
Chun Tae-Il,7.2,"Animation, Biography, Drama"
Elysium,3.9,"Animation, Action, Comedy"
"Conan, the Boy in Future",7.7,"Animation, Adventure, Drama"
Piercing I,6.9,"Animation, Crime, Drama"
Inazuma Eleven: The Movie,6.8,"Animation, Sport"
Karlik Nos,6.7,"Animation, Fantasy, Musical"
Cartoon Classics - Vol. 3: 25 Favorite Cartoons - 3 Hours,6.6,"Animation, Family"
Sorcerers,5.6,"Animation, Sci-Fi"
Ivan Tsarevich i Seryy Volk 2,5.2,"Animation, Family"
3 Bahadur: The Revenge of Baba Balaam,6.6,"Animation, Action, Adventure"
Anne Frank's Diary,6.6,"Animation, Biography, Drama"
"Daddy, I'm a Zombie",4.3,"Animation, Comedy, Fantasy"
Holiday in Mexico,6.0,"Animation, Comedy, Musical"
The Legend of the Sky Kingdom,6.4,"Animation, Adventure, Family"
"Hataraku Saibo!! Saikyo no Teki, Futatabi. Karada no Naka wa Cho Osawagi!",7.2,"Animation, Action, Sci-Fi"
Fimfárum Jana Wericha,7.7,"Animation, Comedy, Fantasy"
Boonie Bears: The Big Top Secret,4.8,Animation
Totò Sapore e la magica storia della pizza,6.0,"Animation, Adventure, Comedy"
Adit Sopo Jarwo: The Movie,7.1,"Animation, Comedy, Drama"
Chef Jack - O Cozinheiro Aventureiro,7.8,Animation
Bongee Bear and the Kingdom of Rhythm,6.5,Animation
BanG Dream! Poppin'Dream!,8.0,"Animation, Comedy, Music"
Pat & Mat,7.2,"Animation, Adventure, Comedy"
Dame un poco de amooor...!,5.2,"Animation, Comedy, Musical"
Ivan Tsarevich and the Grey Wolf 4,5.7,Animation
Mobile Suit Gundam: The Origin IV - Eve of Destiny,7.6,"Animation, Action, Drama"
Urusei Yatsura 3: Remember My Love,6.6,"Animation, Comedy, Romance"
Wombling Free,4.8,"Animation, Comedy, Family"
The Trip to Panama,6.5,"Animation, Family"
The Real Shlemiel,5.0,"Animation, Family, Comedy"
BanG Dream! Episode of Roselia I: Promise,7.8,"Animation, Drama, Music"
Historietas Assombradas: O Filme,6.9,"Animation, Adventure, Comedy"
Valentina,7.2,Animation
Mobile Suit Gundam: The Origin VI - Rise of the Red Comet,7.7,"Animation, Action, Drama"
Lupin III: The Italian Game,6.7,"Animation, Adventure"
Starzinger,8.4,Animation
Toxic Alien Zombie Babes from Outer Space,3.3,"Animation, Action, Comedy"
Elixir,4.3,"Animation, Adventure, Comedy"
Maruti Mera Dosst,8.6,"Animation, Adventure, Drama"
Eggs,5.9,Animation
Code Geass: Akito the Exiled Final - To Beloved Ones,6.3,"Animation, Action, Sci-Fi"
The Tayo Movie: Mission Ace,5.0,Animation
Peppa Celebrates Chinese New Year,3.6,"Animation, Family"
Pup,3.3,"Animation, Adventure, Comedy"
Ritter Rost - Eisenhart und voll verbeult,4.7,"Animation, Comedy, Family"
Spike and Mike's Hilarious Sick and Twisted Festival of Animation,6.0,"Animation, Comedy"
Necro Files 3000,4.1,"Animation, Comedy, Horror"
Pat a Mat: Zimní radovánky,7.2,"Animation, Family"
Attack of the Demons,5.8,"Animation, Horror"
Hundhotellet,6.8,"Animation, Comedy, Crime"
Slugterra: Eastern Caverns,7.7,"Animation, Action, Adventure"
Planetarian: Hoshi no Hito,7.1,"Animation, Drama"
Jensen & Jensen,3.5,"Animation, Action, Comedy"
Up Up & Up,5.6,Animation
"Wood & Stock: Sexo, Orégano e Rock'n'Roll",6.2,"Animation, Comedy, Music"
Moon Madness,6.5,"Animation, Comedy, Family"
Pop in Q,5.0,"Animation, Adventure, Fantasy"
Eiga Kureyon Shinchan: Arashi o yobu! Ora to uchuu to purinsesu,5.9,"Animation, Action, Adventure"
Pistachio - The Little Boy That Woodn't,7.3,"Animation, Family, Fantasy"
AquaTales,3.3,"Animation, Adventure"
Ah! My Goddess: The Movie,7.0,"Animation, Comedy, Drama"
Doru,5.8,"Animation, Family"
Free! Take your Marks,7.2,"Animation, Drama, Sport"
Bad Baby,5.5,"Family, Animation, Comedy"
Peter-No-Tail in America,5.7,"Animation, Family"
Cassiopeia,6.9,"Family, Adventure, Animation"
Bamse and the Thunderbell,6.2,"Animation, Family"
The Flying Machine,4.7,"Animation, Adventure, Family"
Le roman de Renart,4.7,"Animation, Family"
Ghost Sweeper Mikami: The Great Paradise Battle!!,6.4,"Animation, Action, Comedy"
The Adventures of Pinocchio,6.8,"Animation, Fantasy"
Kyôkai no Kanata: kako-hen,6.5,"Animation, Action, Comedy"
The Secret Princess,9.4,Animation
A Yeti Adventure,5.1,"Animation, Adventure, Comedy"
Crayon Shin-Chan: Invasion!! Alien Shiriri,6.3,"Animation, Adventure, Comedy"
Ivan Tsarevich & the Grey Wolf,6.2,"Animation, Adventure, Comedy"
Ice Dragon: Legend of the Blue Daisies,4.6,"Animation, Adventure, Family"
Non Non Biyori: The Movie - Vacation,7.5,"Animation, Adventure, Comedy"
Kid Krrish 2 - Mission Bhutan,7.6,Animation
Fate/kaleid liner Prisma Illya,7.1,"Animation, Drama, Fantasy"
Malice@Doll,5.4,"Animation, Horror, Sci-Fi"
Ao Oni: The Animation,4.5,"Animation, Horror, Mystery"
Ra: Path of the Sun God,7.6,"Animation, Drama, Fantasy"
Inazuma Eleven GO the Movie: The Ultimate Bonds Gryphon,7.3,Animation
Motu Patlu - The Invisible Plane,5.6,Animation
Son of Alladin,3.1,"Adventure, Animation, Fantasy"
Amon Saga,5.6,"Animation, Action, Adventure"
Werner - Gekotzt wird später!,5.6,"Animation, Comedy"
Théâtre de Monsieur & Madame Kabal,6.2,"Animation, Comedy"
Haikyû!!: Sainou to sensu,7.1,"Animation, Comedy, Drama"
Kureyon Shinchan: Densetsu o Yobu Buriburi: Sanpun Bokkiri Daishingeki,5.6,"Animation, Comedy"
Dibu: The Movie,3.8,"Comedy, Family, Fantasy"
Five Star Stories,6.1,"Animation, Action, Fantasy"
Roxana,8.1,"Animation, Crime, Drama"
Dot in Space,6.0,"Animation, Adventure, Comedy"
Kaptan Pengu ve Arkadaslari,5.7,Animation
Girls und Panzer das Finale: Part II,7.4,"Animation, Action, Comedy"
Town Musicians of Bremen,6.4,"Animation, Adventure, Comedy"
Kureyon Shin-chan: Chô arashi wo yobu kinpoko no yûsha,5.3,"Animation, Adventure, Comedy"
Cyborg 009: Legend of the Super Galaxy,6.0,"Animation, Sci-Fi"
Bao lian deng,6.7,Animation
Kung Fu Masters,5.0,Animation
Vikram Betal,7.0,Animation
Torrey Pines,7.4,"Animation, Adventure, Biography"
Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,6.4,"Animation, Family, Fantasy"
Monty and the Street Party,4.9,"Animation, Comedy, Family"
Gekijouban Hakuouki: Daiisshou Kyouto ranbu,6.6,Animation
Abulele,5.9,"Animation, Adventure, Family"
Secrets of the Heavenly Book,7.8,Animation
Axel 2: Adventures of the Spacekids,6.2,"Animation, Adventure, Sci-Fi"
Necroland,8.4,"Animation, Action, Horror"
The Little Convict,7.1,"Animation, Drama, Family"
Hokus pokus Albert Åberg,5.9,"Animation, Drama, Family"
Kek - The Movie,9.0,"Animation, Comedy"
Loupetoo,5.2,"Animation, Comedy, Musical"
Lotte and the Moonstone Secret,6.8,"Animation, Family"
"Eureka Seven - good night, sleep tight, young lovers",6.2,"Animation, Action, Sci-Fi"
Ashoka the Hero,8.4,Animation
Reality Bleed-Through,6.8,"Animation, Horror, Sci-Fi"
Käpt'n Blaubär - Der Film,6.6,"Animation, Comedy, Family"
"My Beautiful Girl, Mari",6.5,"Animation, Drama, Fantasy"
Race,4.3,"Animation, Sci-Fi"
John the Fearless,7.0,"Animation, Adventure, Crime"
La reine soleil,5.6,Animation
The Garden of Sinners: Oblivion Recording,6.7,"Animation, Action, Drama"
Werner - Das muss kesseln!!!,5.5,"Action, Sci-Fi, Animation"
Trolled,1.7,"Animation, Adventure, Comedy"
Gekijouban Yowamushi pedaru,6.8,"Animation, Comedy, Romance"
Mahayoddha Rama,7.8,Animation
Main Krishna Hoon,5.2,"Animation, Family, Musical"
Zara & Erika: A Tale of Annabelle,6.9,"Animation, Action, Adventure"
Seitokai Yakuindomo the Movie,6.7,"Animation, Comedy"
Fantastic Journey to Oz,4.7,"Animation, Adventure, Family"
The Land Between the Lakes,4.0,Animation
Foodiverse,6.0,"Animation, Family"
Lost in the Moonlight,5.4,"Animation, Adventure, Fantasy"
High School Fleet the Movie,8.0,"Animation, Action, Adventure"
Sarah and the Squirrel,6.1,"Animation, Adventure, Drama"
Kuky se vrací,7.2,"Animation, Comedy, Family"
Gekijouban Bem: Become Human,6.8,Animation
Space Transformer,3.6,"Animation, Action, Sci-Fi"
Rainbow Magic: Return to Rainspell Island,7.2,"Animation, Family, Fantasy"
Hanuman vs. Mahiravana,7.1,Animation
Upin & Ipin: Keris Siamang Tunggal,7.3,"Animation, Adventure, Comedy"
Doraemon: Nobita and the Steel Troops,7.6,"Animation, Adventure, Family"
Nak,6.5,"Animation, Comedy, Family"
The Jungle Bunch 2: The Great Treasure Quest,6.9,"Animation, Adventure, Family"
Animen: The Galactic Battle,4.1,"Animation, Adventure, Sci-Fi"
Possessed,6.0,"Animation, Comedy, Horror"
The Easter Egg Adventure,4.7,"Animation, Family"
The Magic School Bus Rides Again: Kids in Space,6.2,"Animation, Adventure, Comedy"
California Crisis,6.0,"Animation, Action, Adventure"
Cudnovate zgode segrta Hlapica,7.2,"Animation, Adventure, Family"
Space Armageddon,4.5,"Animation, Fantasy, Sci-Fi"
Niloya,3.2,Animation
The Enchanted Journey,7.1,"Animation, Family, Fantasy"
Grandma and Her Ghosts,7.5,"Animation, Comedy, Fantasy"
Precure All Stars New Stage Movie: Friends of the Future,7.2,Animation
Code Geass: Akito the Exiled 3 - The Brightness Falls,6.4,"Animation, Action, Sci-Fi"
The Nutcrackers,5.8,Animation
Dônika naru hibi,5.7,"Animation, Drama, Romance"
Maroko,7.6,"Animation, Comedy, Drama"
From the Apennines to the Andes: The Movie,8.0,"Animation, Adventure, Drama"
My Friend Ganesha 2,5.2,"Animation, Family, Fantasy"
Lava Kusa: The Warrior Twins,7.1,Animation
Ostrov Sokrovishch,7.7,"Animation, Adventure, Comedy"
Yo-kai Watch the Movie 6,7.2,"Animation, Action, Adventure"
Ghatothkach,7.2,"Animation, Family"
Heaven's Lost Property Final: Eternal My Master,6.1,"Animation, Comedy, Fantasy"
Space Battleship Yamato Resurrection,6.8,"Animation, Action, Adventure"
A Minecraft Ninja Turtle Movie,6.6,Animation
Legend of the Galactic Heroes: Die Neue These - Stellar War,7.7,"Animation, Action, Drama"
Dot and the Bunny,6.8,"Animation, Family, Fantasy"
Mobile Suit Z Gundam: A New Translation - Heirs to the Stars,6.8,"Animation, Action, Drama"
Ai City,5.9,"Animation, Action, Sci-Fi"
Brandon Bott Gets Grounded: The Movie,2.7,"Animation, Comedy, War"
Sen-nen joô,7.4,"Animation, Action, Adventure"
Herkules,1.4,"Animation, Adventure, Family"
Adventure Planet,4.7,"Animation, Adventure, Family"
Laws of the Universe Part 1,6.6,"Animation, Action, Adventure"
Guardianes de Oz,4.6,"Animation, Adventure, Fantasy"
Santa and the Three Bears,6.7,"Animation, Family, Fantasy"
Dream Journal 2016-2019,6.2,"Animation, Fantasy, Horror"
Kuroko No Basket Movie 3: Winter Cup Soushuuhen - Tobira No Mukou,7.9,Animation
Scooby Doo & the Robots,6.5,"Animation, Comedy, Family"
Aria the Crepuscolo,7.3,Animation
El Hubiera Sí Existe,5.9,"Animation, Comedy, Family"
Digimon Tamers: Battle of Adventurers,6.3,"Animation, Action, Adventure"
Adventures of Petey and Friends,3.4,"Animation, Adventure, Comedy"
